MEM 1504.468750 1687040938.4159
MEM 1712.113281 1687040938.5166
MEM 1397.363281 1687040938.6173
MEM 1397.496094 1687040938.7178
MEM 1397.628906 1687040938.8183
MEM 1397.941406 1687040938.9188
MEM 1454.816406 1687040939.0195
MEM 1538.386719 1687040939.1202
MEM 1618.417969 1687040939.2208
MEM 1647.859375 1687040939.3215
MEM 1711.378906 1687040939.4222
MEM 1793.191406 1687040939.5228
MEM 1870.285156 1687040939.6235
MEM 1964.953125 1687040939.7242
MEM 2055.000000 1687040939.8249
MEM 2123.347656 1687040939.9256
MEM 2208.945312 1687040940.0262
MEM 2291.777344 1687040940.1269
MEM 2375.652344 1687040940.2276
MEM 2437.378906 1687040940.3283
MEM 2446.031250 1687040940.4289
MEM 2520.957031 1687040940.5296
MEM 2603.117188 1687040940.6303
MEM 2683.796875 1687040940.7310
MEM 2759.445312 1687040940.8316
MEM 2832.929688 1687040940.9323
MEM 2909.343750 1687040941.0330
MEM 2984.863281 1687040941.1337
MEM 2992.753906 1687040941.2343
MEM 3014.253906 1687040941.3349
MEM 3080.027344 1687040941.4356
MEM 3174.312500 1687040941.5363
MEM 3183.394531 1687040941.6369
MEM 3187.117188 1687040941.7375
MEM 3187.867188 1687040941.8381
MEM 3188.050781 1687040941.9386
MEM 3188.050781 1687040942.0391
MEM 3188.089844 1687040942.1396
MEM 3188.125000 1687040942.2401
MEM 3188.125000 1687040942.3407
MEM 3188.125000 1687040942.4412
MEM 3188.257812 1687040942.5416
MEM 3188.558594 1687040942.6422
MEM 3188.695312 1687040942.7427
MEM 3188.695312 1687040942.8433
MEM 3188.750000 1687040942.9438
MEM 3188.808594 1687040943.0444
MEM 3188.882812 1687040943.1450
MEM 3188.984375 1687040943.2455
MEM 3189.074219 1687040943.3460
MEM 3189.187500 1687040943.4466
MEM 3189.246094 1687040943.5471
MEM 3189.394531 1687040943.6476
MEM 3189.496094 1687040943.7481
MEM 3189.550781 1687040943.8486
MEM 3189.644531 1687040943.9492
MEM 3189.847656 1687040944.0497
MEM 3189.847656 1687040944.1502
MEM 3190.046875 1687040944.2507
MEM 3190.046875 1687040944.3512
MEM 3190.234375 1687040944.4518
MEM 3190.433594 1687040944.5523
MEM 3190.433594 1687040944.6528
MEM 3191.156250 1687040944.7534
MEM 3191.414062 1687040944.8538
MEM 3191.671875 1687040944.9543
MEM 3191.859375 1687040945.0548
MEM 3192.207031 1687040945.1554
MEM 3192.207031 1687040945.2559
MEM 3192.207031 1687040945.3564
MEM 3192.207031 1687040945.4569
MEM 3193.914062 1687040945.5575
MEM 3204.035156 1687040945.6581
MEM 3207.125000 1687040945.7587
MEM 3207.941406 1687040945.8592
MEM 3207.941406 1687040945.9598
MEM 3208.058594 1687040946.0602
MEM 3208.058594 1687040946.1608
MEM 3208.253906 1687040946.2614
MEM 3208.300781 1687040946.3618
MEM 3208.300781 1687040946.4624
MEM 3208.300781 1687040946.5628
MEM 3209.378906 1687040946.6634
MEM 3209.386719 1687040946.7640
MEM 3209.519531 1687040946.8645
MEM 3209.519531 1687040946.9650
MEM 3209.519531 1687040947.0655
MEM 3209.769531 1687040947.1660
MEM 3209.769531 1687040947.2665
MEM 3209.769531 1687040947.3670
MEM 3209.769531 1687040947.4675
MEM 3209.769531 1687040947.5681
MEM 3209.769531 1687040947.6686
MEM 3209.769531 1687040947.7691
MEM 3209.988281 1687040947.8696
MEM 3209.988281 1687040947.9701
MEM 3209.988281 1687040948.0706
MEM 3209.988281 1687040948.1712
MEM 3209.988281 1687040948.2718
MEM 3209.988281 1687040948.3723
MEM 3210.019531 1687040948.4728
MEM 3210.019531 1687040948.5734
MEM 3210.019531 1687040948.6739
MEM 3210.019531 1687040948.7743
MEM 3210.019531 1687040948.8749
MEM 3210.019531 1687040948.9754
MEM 3210.019531 1687040949.0759
MEM 3210.019531 1687040949.1765
MEM 3210.019531 1687040949.2771
MEM 3210.019531 1687040949.3776
MEM 3210.019531 1687040949.4781
MEM 3210.234375 1687040949.5786
MEM 3210.234375 1687040949.6791
MEM 3210.269531 1687040949.7796
MEM 3210.519531 1687040949.8801
MEM 3210.769531 1687040949.9807
MEM 3211.019531 1687040950.0812
MEM 3211.019531 1687040950.1817
MEM 3211.019531 1687040950.2822
MEM 3211.230469 1687040950.3828
MEM 3211.230469 1687040950.4833
MEM 3211.230469 1687040950.5837
MEM 3211.710938 1687040950.6843
MEM 3212.277344 1687040950.7848
MEM 3215.664062 1687040950.8854
MEM 3217.070312 1687040950.9860
MEM 3217.070312 1687040951.0867
MEM 3217.250000 1687040951.1873
MEM 3217.250000 1687040951.2878
MEM 3217.250000 1687040951.3884
MEM 3217.250000 1687040951.4889
MEM 3217.250000 1687040951.5895
MEM 3217.507812 1687040951.6900
MEM 3217.507812 1687040951.7905
MEM 3217.507812 1687040951.8910
MEM 3217.507812 1687040951.9915
MEM 3217.507812 1687040952.0920
MEM 3217.507812 1687040952.1926
MEM 3217.750000 1687040952.2931
MEM 3217.839844 1687040952.3936
MEM 3217.839844 1687040952.4942
MEM 3217.839844 1687040952.5947
MEM 3217.839844 1687040952.6952
MEM 3217.839844 1687040952.7957
MEM 3217.839844 1687040952.8962
MEM 3218.093750 1687040952.9968
MEM 3218.339844 1687040953.0974
MEM 3218.589844 1687040953.1979
MEM 3218.843750 1687040953.2984
MEM 3218.843750 1687040953.3988
MEM 3218.843750 1687040953.4993
MEM 3218.843750 1687040953.5999
MEM 3218.843750 1687040953.7004
MEM 3221.902344 1687040953.8010
MEM 3222.332031 1687040953.9016
MEM 3222.394531 1687040954.0022
MEM 3222.554688 1687040954.1028
MEM 3222.914062 1687040954.2034
MEM 3224.859375 1687040954.3040
MEM 3224.859375 1687040954.4047
MEM 3225.375000 1687040954.5054
MEM 3225.375000 1687040954.6060
MEM 3225.375000 1687040954.7065
MEM 3225.375000 1687040954.8070
MEM 3225.375000 1687040954.9075
MEM 3225.375000 1687040955.0081
MEM 3225.375000 1687040955.1086
MEM 3225.375000 1687040955.2091
MEM 3225.375000 1687040955.3097
MEM 3225.593750 1687040955.4101
MEM 3225.593750 1687040955.5107
MEM 3225.593750 1687040955.6112
MEM 3225.593750 1687040955.7117
MEM 3225.808594 1687040955.8123
MEM 3226.050781 1687040955.9128
MEM 3228.015625 1687040956.0134
MEM 3230.421875 1687040956.1140
MEM 3230.652344 1687040956.2146
MEM 3230.652344 1687040956.3151
MEM 3230.652344 1687040956.4157
MEM 3230.722656 1687040956.5163
MEM 3230.765625 1687040956.6168
MEM 3230.808594 1687040956.7174
MEM 3230.847656 1687040956.8179
MEM 3230.867188 1687040956.9184
MEM 3230.902344 1687040957.0190
MEM 3230.925781 1687040957.1195
MEM 3230.964844 1687040957.2201
MEM 3231.046875 1687040957.3206
MEM 3231.097656 1687040957.4211
MEM 3231.097656 1687040957.5216
MEM 3231.152344 1687040957.6221
MEM 3231.246094 1687040957.7226
MEM 3231.292969 1687040957.8231
MEM 3231.292969 1687040957.9236
MEM 3231.324219 1687040958.0242
MEM 3231.347656 1687040958.1247
MEM 3231.347656 1687040958.2253
MEM 3231.378906 1687040958.3259
MEM 3231.480469 1687040958.4264
MEM 3231.738281 1687040958.5270
MEM 3231.996094 1687040958.6275
MEM 3232.359375 1687040958.7280
MEM 3232.359375 1687040958.8286
MEM 3232.386719 1687040958.9291
MEM 3232.386719 1687040959.0296
MEM 3232.386719 1687040959.1302
MEM 3236.183594 1687040959.2308
MEM 3236.261719 1687040959.3314
MEM 3236.269531 1687040959.4320
MEM 3236.410156 1687040959.5325
MEM 3236.410156 1687040959.6330
MEM 3236.511719 1687040959.7336
MEM 3236.511719 1687040959.8341
MEM 3236.511719 1687040959.9346
MEM 3236.613281 1687040960.0352
MEM 3236.613281 1687040960.1357
MEM 3236.703125 1687040960.2362
MEM 3236.761719 1687040960.3368
MEM 3236.761719 1687040960.4373
MEM 3236.761719 1687040960.5378
MEM 3236.761719 1687040960.6384
MEM 3236.953125 1687040960.7389
MEM 3236.953125 1687040960.8394
MEM 3236.953125 1687040960.9399
MEM 3236.953125 1687040961.0405
MEM 3236.953125 1687040961.1411
MEM 3237.042969 1687040961.2417
MEM 3237.265625 1687040961.3422
MEM 3237.523438 1687040961.4427
MEM 3237.781250 1687040961.5430
MEM 3237.972656 1687040961.6436
MEM 3237.972656 1687040961.7441
MEM 3238.007812 1687040961.8446
MEM 3238.011719 1687040961.9451
MEM 3238.011719 1687040962.0457
MEM 3238.011719 1687040962.1463
MEM 3238.011719 1687040962.2468
MEM 3238.457031 1687040962.3473
MEM 3241.339844 1687040962.4479
MEM 3243.011719 1687040962.5485
MEM 3243.058594 1687040962.6491
MEM 3243.128906 1687040962.7496
MEM 3243.128906 1687040962.8502
MEM 3243.128906 1687040962.9507
MEM 3243.273438 1687040963.0512
MEM 3243.273438 1687040963.1517
MEM 3243.273438 1687040963.2522
MEM 3243.273438 1687040963.3528
MEM 3243.437500 1687040963.4534
MEM 3243.457031 1687040963.5539
MEM 3243.519531 1687040963.6545
MEM 3243.582031 1687040963.7550
MEM 3243.648438 1687040963.8555
MEM 3243.648438 1687040963.9561
MEM 3243.648438 1687040964.0566
MEM 3243.648438 1687040964.1572
MEM 3243.648438 1687040964.2578
MEM 3243.769531 1687040964.3583
MEM 3243.773438 1687040964.4588
MEM 3243.980469 1687040964.5593
MEM 3244.238281 1687040964.6599
MEM 3244.378906 1687040964.7604
MEM 3244.695312 1687040964.8609
MEM 3244.695312 1687040964.9615
MEM 3244.695312 1687040965.0620
MEM 3244.843750 1687040965.1625
MEM 3244.843750 1687040965.2630
MEM 3247.226562 1687040965.3636
MEM 3247.996094 1687040965.4642
MEM 3248.000000 1687040965.5648
MEM 3248.000000 1687040965.6654
MEM 3248.660156 1687040965.7660
MEM 3248.726562 1687040965.8665
MEM 3248.738281 1687040965.9671
MEM 3248.742188 1687040966.0677
MEM 3248.792969 1687040966.1683
MEM 3248.792969 1687040966.2688
MEM 3248.875000 1687040966.3693
MEM 3248.910156 1687040966.4699
MEM 3248.910156 1687040966.5704
MEM 3248.910156 1687040966.6709
MEM 3249.007812 1687040966.7715
MEM 3249.007812 1687040966.8720
MEM 3249.105469 1687040966.9725
MEM 3249.105469 1687040967.0731
MEM 3249.105469 1687040967.1737
MEM 3249.230469 1687040967.2742
MEM 3249.230469 1687040967.3747
MEM 3249.375000 1687040967.4752
MEM 3249.375000 1687040967.5758
MEM 3249.375000 1687040967.6763
MEM 3249.375000 1687040967.7768
MEM 3249.375000 1687040967.8774
MEM 3249.375000 1687040967.9779
MEM 3249.472656 1687040968.0784
MEM 3249.472656 1687040968.1790
MEM 3249.910156 1687040968.2796
MEM 3250.164062 1687040968.3801
MEM 3250.164062 1687040968.4807
MEM 3250.421875 1687040968.5812
MEM 3250.421875 1687040968.6817
MEM 3250.421875 1687040968.7823
MEM 3250.421875 1687040968.8828
MEM 3253.503906 1687040968.9834
MEM 3254.238281 1687040969.0840
MEM 3254.273438 1687040969.1846
MEM 3254.273438 1687040969.2852
MEM 3254.273438 1687040969.3857
MEM 3254.363281 1687040969.4862
MEM 3254.410156 1687040969.5867
MEM 3254.414062 1687040969.6872
MEM 3254.414062 1687040969.7877
MEM 3254.523438 1687040969.8883
MEM 3254.523438 1687040969.9888
MEM 3254.523438 1687040970.0894
MEM 3254.613281 1687040970.1900
MEM 3254.613281 1687040970.2905
MEM 3254.773438 1687040970.3910
MEM 3254.773438 1687040970.4915
MEM 3254.773438 1687040970.5921
MEM 3254.773438 1687040970.6926
MEM 3254.773438 1687040970.7931
MEM 3254.773438 1687040970.8937
MEM 3254.917969 1687040970.9942
MEM 3255.023438 1687040971.0948
MEM 3255.277344 1687040971.1954
MEM 3255.535156 1687040971.2959
MEM 3255.792969 1687040971.3965
MEM 3255.792969 1687040971.4970
MEM 3255.792969 1687040971.5975
MEM 3255.792969 1687040971.6981
MEM 3255.996094 1687040971.7986
MEM 3255.996094 1687040971.8991
MEM 3256.363281 1687040971.9997
MEM 3256.363281 1687040972.1002
MEM 3260.792969 1687040972.2008
MEM 3260.882812 1687040972.3015
MEM 3260.882812 1687040972.4020
MEM 3260.882812 1687040972.5025
MEM 3260.882812 1687040972.6031
MEM 3261.089844 1687040972.7036
MEM 3261.132812 1687040972.8041
MEM 3261.132812 1687040972.9046
MEM 3261.132812 1687040973.0052
MEM 3261.132812 1687040973.1057
MEM 3261.132812 1687040973.2063
MEM 3261.296875 1687040973.3068
MEM 3261.382812 1687040973.4074
MEM 3261.382812 1687040973.5079
MEM 3261.382812 1687040973.6085
MEM 3261.382812 1687040973.7090
MEM 3261.382812 1687040973.8096
MEM 3261.382812 1687040973.9101
MEM 3261.582031 1687040974.0107
MEM 3261.582031 1687040974.1112
MEM 3261.582031 1687040974.2118
MEM 3261.828125 1687040974.3124
MEM 3262.085938 1687040974.4129
MEM 3262.343750 1687040974.5135
MEM 3262.343750 1687040974.6140
MEM 3262.585938 1687040974.7145
MEM 3262.585938 1687040974.8150
MEM 3262.585938 1687040974.9156
MEM 3265.410156 1687040975.0162
MEM 3265.585938 1687040975.1168
MEM 3265.585938 1687040975.2175
MEM 3265.585938 1687040975.3180
MEM 3266.382812 1687040975.4186
MEM 3266.410156 1687040975.5192
MEM 3266.410156 1687040975.6198
MEM 3266.417969 1687040975.7203
MEM 3266.417969 1687040975.8209
MEM 3266.417969 1687040975.9215
MEM 3266.417969 1687040976.0220
MEM 3266.417969 1687040976.1225
MEM 3266.492188 1687040976.2231
MEM 3266.492188 1687040976.3236
MEM 3266.492188 1687040976.4242
MEM 3266.492188 1687040976.5247
MEM 3266.492188 1687040976.6252
MEM 3266.492188 1687040976.7258
MEM 3266.492188 1687040976.8263
MEM 3266.707031 1687040976.9268
MEM 3266.742188 1687040977.0274
MEM 3266.742188 1687040977.1279
MEM 3266.742188 1687040977.2285
MEM 3266.742188 1687040977.3291
MEM 3266.742188 1687040977.4296
MEM 3266.742188 1687040977.5301
MEM 3266.742188 1687040977.6307
MEM 3266.992188 1687040977.7312
MEM 3267.242188 1687040977.8317
MEM 3267.492188 1687040977.9322
MEM 3267.742188 1687040978.0328
MEM 3267.742188 1687040978.1333
MEM 3267.984375 1687040978.2339
MEM 3267.984375 1687040978.3344
MEM 3267.984375 1687040978.4349
MEM 3270.558594 1687040978.5355
MEM 3271.332031 1687040978.6361
MEM 3271.351562 1687040978.7367
MEM 3271.351562 1687040978.8373
MEM 3271.351562 1687040978.9378
MEM 3271.570312 1687040979.0384
MEM 3271.601562 1687040979.1390
MEM 3271.601562 1687040979.2395
MEM 3271.601562 1687040979.3400
MEM 3271.601562 1687040979.4406
MEM 3271.601562 1687040979.5411
MEM 3271.601562 1687040979.6416
MEM 3271.832031 1687040979.7421
MEM 3271.851562 1687040979.8427
MEM 3271.851562 1687040979.9432
MEM 3271.851562 1687040980.0437
MEM 3271.851562 1687040980.1443
MEM 3272.035156 1687040980.2448
MEM 3272.035156 1687040980.3454
MEM 3272.035156 1687040980.4459
MEM 3272.070312 1687040980.5464
MEM 3272.070312 1687040980.6471
MEM 3272.070312 1687040980.7478
MEM 3272.070312 1687040980.8483
MEM 3272.070312 1687040980.9488
MEM 3272.191406 1687040981.0494
MEM 3272.449219 1687040981.1500
MEM 3272.449219 1687040981.2505
MEM 3272.449219 1687040981.3510
MEM 3272.449219 1687040981.4515
MEM 3272.449219 1687040981.5520
MEM 3272.449219 1687040981.6525
MEM 3272.449219 1687040981.7530
MEM 3272.601562 1687040981.8536
MEM 3276.171875 1687040981.9542
MEM 3277.031250 1687040982.0548
MEM 3277.125000 1687040982.1554
MEM 3277.191406 1687040982.2559
MEM 3277.214844 1687040982.3565
MEM 3277.253906 1687040982.4570
MEM 3277.292969 1687040982.5575
MEM 3277.320312 1687040982.6581
MEM 3277.363281 1687040982.7586
MEM 3277.398438 1687040982.8591
MEM 3277.460938 1687040982.9596
MEM 3277.480469 1687040983.0602
MEM 3277.539062 1687040983.1608
MEM 3277.570312 1687040983.2615
MEM 3277.632812 1687040983.3621
MEM 3277.710938 1687040983.4627
MEM 3277.710938 1687040983.5633
MEM 3277.738281 1687040983.6639
MEM 3277.753906 1687040983.7646
MEM 3277.785156 1687040983.8653
MEM 3277.785156 1687040983.9659
MEM 3277.839844 1687040984.0664
MEM 3278.226562 1687040984.1671
MEM 3278.480469 1687040984.2677
MEM 3278.714844 1687040984.3683
MEM 3278.714844 1687040984.4690
MEM 3278.714844 1687040984.5696
MEM 3278.714844 1687040984.6702
MEM 3278.714844 1687040984.7707
MEM 3281.605469 1687040984.8713
MEM 3281.910156 1687040984.9719
MEM 3281.976562 1687040985.0724
MEM 3282.070312 1687040985.1730
MEM 3282.925781 1687040985.2736
MEM 3282.828125 1687040985.3741
MEM 3282.859375 1687040985.4747
MEM 3282.859375 1687040985.5752
MEM 3282.863281 1687040985.6758
MEM 3282.941406 1687040985.7763
MEM 3282.984375 1687040985.8769
MEM 3283.035156 1687040985.9774
MEM 3283.054688 1687040986.0779
MEM 3283.082031 1687040986.1785
MEM 3283.117188 1687040986.2790
MEM 3283.152344 1687040986.3796
MEM 3283.187500 1687040986.4801
MEM 3283.187500 1687040986.5807
MEM 3283.187500 1687040986.6812
MEM 3283.187500 1687040986.7817
MEM 3283.195312 1687040986.8822
MEM 3283.242188 1687040986.9827
MEM 3283.242188 1687040987.0833
MEM 3283.308594 1687040987.1839
MEM 3283.308594 1687040987.2844
MEM 3283.363281 1687040987.3849
MEM 3283.371094 1687040987.4855
MEM 3283.371094 1687040987.5860
MEM 3283.378906 1687040987.6865
MEM 3283.636719 1687040987.7870
MEM 3283.886719 1687040987.8876
MEM 3284.140625 1687040987.9881
MEM 3284.343750 1687040988.0886
MEM 3284.343750 1687040988.1892
MEM 3284.343750 1687040988.2897
MEM 3284.343750 1687040988.3902
MEM 3286.425781 1687040988.4908
MEM 3287.750000 1687040988.5914
MEM 3287.816406 1687040988.6919
MEM 3287.921875 1687040988.7924
MEM 3287.968750 1687040988.8930
MEM 3288.000000 1687040988.9936
MEM 3288.039062 1687040989.0941
MEM 3288.039062 1687040989.1948
MEM 3288.113281 1687040989.2953
MEM 3288.125000 1687040989.3958
MEM 3288.164062 1687040989.4964
MEM 3288.250000 1687040989.5969
MEM 3288.250000 1687040989.6974
MEM 3288.316406 1687040989.7980
MEM 3288.386719 1687040989.8985
MEM 3288.386719 1687040989.9990
MEM 3288.484375 1687040990.0995
MEM 3288.484375 1687040990.2001
MEM 3288.484375 1687040990.3007
MEM 3288.539062 1687040990.4012
MEM 3288.539062 1687040990.5017
MEM 3288.750000 1687040990.6022
MEM 3289.003906 1687040990.7027
MEM 3289.250000 1687040990.8032
MEM 3289.468750 1687040990.9038
MEM 3289.468750 1687040991.0043
MEM 3289.468750 1687040991.1048
MEM 3289.468750 1687040991.2054
MEM 3289.468750 1687040991.3059
MEM 3289.500000 1687040991.4064
MEM 3289.535156 1687040991.5069
MEM 3289.957031 1687040991.6075
MEM 3293.824219 1687040991.7081
MEM 3294.554688 1687040991.8086
MEM 3294.652344 1687040991.9092
MEM 3294.652344 1687040992.0097
MEM 3294.738281 1687040992.1103
MEM 3294.738281 1687040992.2108
MEM 3294.824219 1687040992.3113
MEM 3294.824219 1687040992.4119
MEM 3294.824219 1687040992.5124
MEM 3294.921875 1687040992.6129
MEM 3294.972656 1687040992.7135
MEM 3294.972656 1687040992.8140
MEM 3294.972656 1687040992.9145
MEM 3294.972656 1687040993.0150
MEM 3295.171875 1687040993.1156
MEM 3295.171875 1687040993.2161
MEM 3295.171875 1687040993.3166
MEM 3295.171875 1687040993.4172
MEM 3295.171875 1687040993.5177
MEM 3295.171875 1687040993.6182
MEM 3295.171875 1687040993.7187
MEM 3295.429688 1687040993.8192
MEM 3295.687500 1687040993.9198
MEM 3295.945312 1687040994.0203
MEM 3296.203125 1687040994.1209
MEM 3296.203125 1687040994.2215
MEM 3296.203125 1687040994.3220
MEM 3296.203125 1687040994.4225
MEM 3297.207031 1687040994.5231
MEM 3299.410156 1687040994.6237
MEM 3299.410156 1687040994.7242
MEM 3299.410156 1687040994.8248
MEM 3299.480469 1687040994.9253
MEM 3300.144531 1687040995.0259
MEM 3300.167969 1687040995.1265
MEM 3300.167969 1687040995.2271
MEM 3300.175781 1687040995.3277
MEM 3300.175781 1687040995.4282
MEM 3300.304688 1687040995.5288
MEM 3300.304688 1687040995.6293
MEM 3300.304688 1687040995.7298
MEM 3300.304688 1687040995.8304
MEM 3300.304688 1687040995.9309
MEM 3300.304688 1687040996.0314
MEM 3300.574219 1687040996.1319
MEM 3300.574219 1687040996.2325
MEM 3300.574219 1687040996.3330
MEM 3300.574219 1687040996.4336
MEM 3300.574219 1687040996.5341
MEM 3300.574219 1687040996.6346
MEM 3300.574219 1687040996.7351
MEM 3300.574219 1687040996.8357
MEM 3300.574219 1687040996.9362
MEM 3300.574219 1687040997.0367
MEM 3300.574219 1687040997.1372
MEM 3300.574219 1687040997.2378
MEM 3300.824219 1687040997.3383
MEM 3301.078125 1687040997.4388
MEM 3301.324219 1687040997.5393
MEM 3301.574219 1687040997.6398
MEM 3301.574219 1687040997.7404
MEM 3301.574219 1687040997.8409
MEM 3301.816406 1687040997.9414
MEM 3301.816406 1687040998.0419
MEM 3301.816406 1687040998.1425
MEM 3301.816406 1687040998.2430
MEM 3301.816406 1687040998.3436
MEM 3305.402344 1687040998.4442
MEM 3306.433594 1687040998.5448
MEM 3306.433594 1687040998.6454
MEM 3306.648438 1687040998.7459
MEM 3306.648438 1687040998.8464
MEM 3306.761719 1687040998.9470
MEM 3306.761719 1687040999.0475
MEM 3306.761719 1687040999.1481
MEM 3306.761719 1687040999.2487
MEM 3306.761719 1687040999.3492
MEM 3306.761719 1687040999.4498
MEM 3307.011719 1687040999.5503
MEM 3307.011719 1687040999.6508
MEM 3307.011719 1687040999.7513
MEM 3307.011719 1687040999.8518
MEM 3307.011719 1687040999.9523
MEM 3307.011719 1687041000.0529
MEM 3307.261719 1687041000.1534
MEM 3307.261719 1687041000.2540
MEM 3307.261719 1687041000.3545
MEM 3307.261719 1687041000.4550
MEM 3307.515625 1687041000.5555
MEM 3307.773438 1687041000.6560
MEM 3308.011719 1687041000.7566
MEM 3308.011719 1687041000.8571
MEM 3308.011719 1687041000.9576
MEM 3308.011719 1687041001.0582
MEM 3308.011719 1687041001.1587
MEM 3308.011719 1687041001.2593
MEM 3311.097656 1687041001.3598
MEM 3311.203125 1687041001.4604
MEM 3311.203125 1687041001.5610
MEM 3311.203125 1687041001.6615
MEM 3312.164062 1687041001.7621
MEM 3312.183594 1687041001.8626
MEM 3312.187500 1687041001.9632
MEM 3312.187500 1687041002.0638
MEM 3312.187500 1687041002.1643
MEM 3312.343750 1687041002.2649
MEM 3312.343750 1687041002.3654
MEM 3312.343750 1687041002.4659
MEM 3312.343750 1687041002.5665
MEM 3312.343750 1687041002.6671
MEM 3312.343750 1687041002.7676
MEM 3312.343750 1687041002.8681
MEM 3312.343750 1687041002.9686
MEM 3312.343750 1687041003.0691
MEM 3312.343750 1687041003.1697
MEM 3312.343750 1687041003.2703
MEM 3312.570312 1687041003.3708
MEM 3312.570312 1687041003.4713
MEM 3312.570312 1687041003.5719
MEM 3312.570312 1687041003.6724
MEM 3312.570312 1687041003.7729
MEM 3312.570312 1687041003.8735
MEM 3312.570312 1687041003.9740
MEM 3312.792969 1687041004.0746
MEM 3312.976562 1687041004.1752
MEM 3313.230469 1687041004.2757
MEM 3313.476562 1687041004.3763
MEM 3313.476562 1687041004.4768
MEM 3313.476562 1687041004.5774
MEM 3313.476562 1687041004.6779
MEM 3313.476562 1687041004.7784
MEM 3313.476562 1687041004.8789
MEM 3313.730469 1687041004.9794
MEM 3313.730469 1687041005.0800
MEM 3315.503906 1687041005.1806
MEM 3318.421875 1687041005.2812
MEM 3318.621094 1687041005.3817
MEM 3318.742188 1687041005.4822
MEM 3318.742188 1687041005.5827
MEM 3318.851562 1687041005.6832
MEM 3318.878906 1687041005.7838
MEM 3318.921875 1687041005.8843
MEM 3318.941406 1687041005.9848
MEM 3318.976562 1687041006.0853
